docId,sku,name,price,cat,supplier,sourceUrl
"UkpBWjDY5hElZCu87r6Z","","קערת הגשה Prague – סדרת פראג","432.64","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a4%d7%a8%d7%90%d7%92-%d7%a7%d7%a2%d7%a8%d7%94-280-2/"
"VFwuwJ4JIZ1Kwq70XBne","","סט 3 מעמדי נרות קרמיקה בעיצוב אריה זהב","236.99","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-3-%d7%9e%d7%a2%d7%9e%d7%93%d7%99%d7%9d-%d7%9c%d7%a0%d7%a8-%d7%a7%d7%a8%d7%9e%d7%99%d7%a7%d7%94-%d7%96%d7%94%d7%91-%d7%90%d7%a8%d7%99%d7%94-%d7%96%d7%94%d7%91-h16-12-11/"
"VRxIWP4RG6HrZMykGAUH","","מעמד קומותיים עגול בצבע זהב","195.96","עיצוב הבית","paldinox","https://paldinox.co.il/product/h34d20-%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%92%d7%95%d7%9c-%d7%96%d7%94%d7%91/"
"VXMuEAHjRmHCEFTNqZ0C","","קערת הגשה מתכת שחורה עם שוליים זהב","215.58","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a0%d7%99%d7%a7%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%9d-%d7%96%d7%94%d7%91-31-31-%d7%92%d7%95%d7%91%d7%94-13-%d7%a1-2/"
"VjqMQMfHPVkMmVav6zNZ","","סט 6 צלחות La Majorelle ורוד","525.05","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/la-majorelle-%d7%a1%d7%986-%d7%a6%d7%9c%d7%97%d7%aa-26-5%d7%a1%d7%9e-%d7%95%d7%a8%d7%95%d7%93-2/"
"Vr4lAA5rIUfZzm5CvHNq","","מגש מלבני מתכת בגימור זהב","185.04","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%99%d7%93%d7%99%d7%95%d7%aa-47-21/"
"VxbLXGjG4vFdi8av4StL","","מפיון קריסטל זהב עם ידית נשיאה","173.94","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a4%d7%99%d7%95%d7%9f-%d7%a9%d7%a7%d7%95%d7%a3-%d7%96%d7%94%d7%91-%d7%99%d7%93%d7%99%d7%aa-%d7%a0%d7%a9%d7%99%d7%90%d7%94-%d7%9b%d7%93%d7%95%d7%a8%d7%99-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-1/"
"WJuOt29MNJ4LHSiUNa40","X4878ZA","פמוט 5 קנים קריסטל ענבר ואפור","280.48","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%95%d7%90%d7%a4%d7%95%d7%a8-%d7%92%d7%95%d7%91%d7%94-27-%d7%a1%d7%9e/"
"WMhhxT8Eqn0JtqpatDNA","X3009","מגש מראה עם עיטור יהלומים וכיתוב לשבת30/43סמ","184.8","עיצוב הבית","paldinox","https://paldinox.co.il/product/3043%d7%a1%d7%9e-%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%90%d7%94-%d7%a2%d7%9d-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99%d7%9d-%d7%95%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9c%d7%a9/"
"WQp8WQ7lVGbWt1c1RGXD","","סט 3 נרות ריחניים שחור – טל בגן","141.33","עיצוב הבית","paldinox","https://paldinox.co.il/product/910-%d7%a1%d7%983-%d7%a0%d7%a8-%d7%a8%d7%99%d7%97%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%98%d7%9c-%d7%91%d7%92%d7%9f-2/"
"WQy6gE9bcdGRaG2Xyh3z","","מגש מתכת מלבני זהב עם ידיות","228.66","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%94%d7%91-%d7%99%d7%93%d7%99%d7%95%d7%aa-48-27-%d7%a1%d7%9e-%d7%a4%d7%99%d7%a0%d7%95%d7%aa-%d7%9e%d7%a2%d7%95/"
"WfXssAqQEs7mID2ixNG2","X4667Z","פמוט 5 קנים קריסטל ענבר וזהב","280.48","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%95%d7%96%d7%94%d7%91-%d7%92%d7%95%d7%91%d7%94-27-%d7%a1%d7%9e-%d7%a7%d7%95%d7%98/"
"WoAR2GDItwMQ0S0WFrPz","","מעמד 3 קומות עגול בצבע ניקל","457.56","עיצוב הבית","paldinox","https://paldinox.co.il/product/h50d30-%d7%9e%d7%a2%d7%9e%d7%93-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a2%d7%92%d7%95%d7%9c-%d7%a0%d7%99%d7%a7%d7%9c/"
"X63jRLhQHSrMUiBPvj7p","X5037A","סט הבדלה 3 חלקים ציפוי כסף","167.4","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-3-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-2/"
"XYIfqvUthtO379kyCvm1","","סט 6 צלחות מנה עיקרית Royal White כחול","650.05","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/royal-white-%d7%a1%d7%986-%d7%a6%d7%9c%d7%97%d7%aa-%d7%9e%d7%a0%d7%94-%d7%a2%d7%99%d7%a7%d7%a8%d7%99%d7%aa-26-5%d7%a1%d7%9e-%d7%9b%d7%97%d7%95%d7%9c/"
"Xizwf9ReR7phWbwaJTmZ","","פח מתכת שחור 35 ליטר עם 4 רגליים","434.82","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%97-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-35-%d7%9c%d7%99%d7%98%d7%a8-%d7%a8%d7%95%d7%97%d7%91-45-5-%d7%92%d7%95%d7%91%d7%94-68-5-%d7%a1%d7%9e-4-%d7%a8%d7%92%d7%9c%d7%99%d7%99/"
"YO9WAjPZm60Etkvd06Zq","","סט 6 מקציף ביצים COOKA","169.56","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9e%d7%a7%d7%a6%d7%99%d7%a3-%d7%91%d7%99%d7%a6%d7%99%d7%9d-cooka-2/"
"YUcGnDsWQKUbhgC6OcIF","","מגש עגול על רגל זכוכית בעיצוב פעמון – זהב","435.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/h52d28-%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-2/"
"YUvF0CCyXJBKGmM3uMRC","","LENAS קערה קריסטל 30.5 ס”מ","367.42","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/lenas-%d7%a7%d7%a2%d7%a8%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-30-5-%d7%a1%d7%9e/"
"YiWCI97ij8TQlT3UDFjD","","אגרטל מתכת שחור/ 30.5/30.5 גובה 64 ס”מ","762.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-30-5-30-5-%d7%92%d7%95%d7%91%d7%94-64-%d7%a1%d7%9e-2/"
"Yjp3CZWz63w0CbmI5LIk","","סט 4 קעריות אובליות על בסיס חלוקי נחל בגוון בז'","392.16","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a7%d7%a2%d7%a8%d7%99%d7%95%d7%aa-%d7%90%d7%95%d7%91%d7%9c%d7%99%d7%95%d7%aa-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-%d7%91%d7%96/"
"Z3oR2kLyCP2OdcnemTrs","","רימון פורצלן שמנת – סימן שולחן יודאיקה","32.66","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a8%d7%99%d7%9e%d7%95%d7%9f-%d7%a4%d7%95%d7%a8%d7%a6%d7%9c%d7%9f-%d7%a9%d7%9e%d7%a0%d7%aa36/"
"ZEVOnsNsazdO9wAvg192","","h66 מנורת שולחן שחורה זהב 25/50(2חל’)","1500.12","עיצוב הבית","paldinox","https://paldinox.co.il/product/h66-%d7%9e%d7%a0%d7%95%d7%a8%d7%aa-%d7%a9%d7%95%d7%9c%d7%97%d7%9f-%d7%a9%d7%97%d7%95%d7%a8%d7%94-%d7%96%d7%94%d7%91-25-502%d7%97%d7%9c/"
"ZK1nbNBUInor6ru58YPx","","מעמד קומותיים מלבני בגוון זהב","195.96","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%94%d7%91-%d7%92%d7%95%d7%91%d7%94-33-%d7%a1%d7%9e/"
"ZOKLaXjyhuJSl5HJ9UX0","","אגרטל אמייל Haze בברזל","271.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%90%d7%9e%d7%99%d7%99%d7%9c-haze-%d7%92%d7%95%d7%91%d7%94-30-%d7%a7%d7%95%d7%98%d7%a8-15-%d7%a1%d7%9e-%d7%91%d7%a8%d7%96%d7%9c/"
"ZZwDDtZ0m9PIzP1YYa1Q","","פמוט מתכת ירוק כהה","410.91","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-%d7%9e%d7%aa%d7%9b%d7%aa-home-decor-%d7%99%d7%a8%d7%95%d7%a7-%d7%9b%d7%94%d7%94-h46-2/"
"Zr6t0NxWl9vstrOs6P4Z","","מגש מרובע על רגל קריסטל שקוף בדוגמת PIERCED","541.36","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-pierced-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-32-32-%d7%92%d7%95%d7%91%d7%94-13-%d7%a1%d7%9e-%d7%a9%d7%a7%d7%95%d7%a3/"
"Zrn1bzNrnf6g4OL8DwO6","X3044","זוג פמוטים כסף בסגנון בארוק","193.5","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-%d7%91%d7%90%d7%a8%d7%95%d7%a7/"
"ZuP7XemUEDyrJ1RvEr5u","","סט 2 מגשי מתכת בז’ מלבני עם ידית 40/18 ס”מ 29/13 ס”מ","106.51","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-2-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%91%d7%96-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%a2%d7%9d-%d7%99%d7%93%d7%99%d7%aa-40-18-%d7%a1%d7%9e-29-13-%d7%a1%d7%9e/"
"a8c7ErvsRPbYJFi8GcE9","","סט 2 מגשים מתכת מלבניים בז' עם שוליים מקושתים","128.29","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-2-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%9f-%d7%91%d7%96-%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%9d-%d7%9e%d7%a7%d7%95%d7%a9%d7%aa%d7%99%d7%9d-29-12-%d7%a1/"
"aFA0o8agrow5CctzufzY","","מגש מלבני אלו. זהב עם זכוכית וידיות 34/24 גובה 3.6 ס”מ","280.48","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%90%d7%9c%d7%95-%d7%96%d7%94%d7%91-%d7%a2%d7%9d-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-34-24-%d7%92%d7%95%d7%91/"
"aMbKmiwIRNA8AnEsCC93","","שעון קיר לבן /עץ קוטר 37.9 ס”מ עובי 4.3 ס”מ","152.21","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a9%d7%a2%d7%95%d7%9f-%d7%a7%d7%99%d7%a8-%d7%9c%d7%91%d7%9f-%d7%a2%d7%a5-%d7%a7%d7%95%d7%98%d7%a8-37-9-%d7%a1%d7%9e-%d7%a2%d7%95%d7%91%d7%99-4-3-%d7%a1%d7%9e/"
"aWdhtbNyLILw33FHcpom","","סט 4 עגלה לירקות 3 קומות כסוף","758.77","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%9b%d7%a1%d7%95%d7%a3/"
"adhanFKIT50YwVwESFys","X5117","גביע קידוש עם תחתית קריסטל","106.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%92%d7%91%d7%99%d7%a2-%d7%a7%d7%99%d7%93%d7%95%d7%a9%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-h15d11/"
"aq1TxM29N18cjMEdEcq0","","זוג עציץ סחלב סגול","626.14","עיצוב הבית","paldinox","https://paldinox.co.il/product/h85-%d7%96%d7%95%d7%92-%d7%a2%d7%a6%d7%99%d7%a5-%d7%a1%d7%97%d7%9c%d7%91-%d7%a1%d7%92%d7%95%d7%9c-2/"
"awaX8MDXCTgYbvxVcXoV","","סט 4 כוסות חלבון תכלת – Flower Festival","296.33","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/flower-festival-%d7%a1%d7%98-4-%d7%97%d7%9c%d7%91%d7%95%d7%9f-20-%d7%9e%d7%9c-%d7%aa%d7%9b%d7%9c%d7%aa-2/"
"b2ITzE5udjfeXZ6kNGFW","","h40D21 כלי אחסון קרמיקה+מכסה שחור/לבן","476.13","עיצוב הבית","paldinox","https://paldinox.co.il/product/h40d21-%d7%9b%d7%9c%d7%99-%d7%90%d7%97%d7%a1%d7%95%d7%9f-%d7%a7%d7%a8%d7%9e%d7%99%d7%a7%d7%94%d7%9e%d7%9b%d7%a1%d7%94-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f/"
"b8jQiH2MZAp5YwDczyTj","","פנוסית הוריקן עץ וזכוכית – גובה 30 ס""מ","345.68","עיצוב הבית","paldinox","https://paldinox.co.il/product/h30-%d7%a1%d7%9e-%d7%94%d7%95%d7%a8%d7%99%d7%a7%d7%9f-%d7%a2%d7%a5-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa4/"
"bIDhQImSEAZ0MV0YKuBW","","מגש על בסיס חלוקי נחל בז’ אלומיניום ופעמון זכוכית 23/23 גובה 23 ס”מ","370.36","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-%d7%91%d7%96-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%95%d7%a4%d7%a2-2/"
"bNvUYSN2eFC1I7mz5aAw","","מאפרה עגולה בגוון טרוורטין","54.37","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%90%d7%a4%d7%a8%d7%94-%d7%93%d7%9e%d7%95%d7%99-%d7%98%d7%a8%d7%95%d7%95%d7%a8%d7%98%d7%99%d7%9f-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%a7%d7%95%d7%98%d7%a8-14-%d7%92%d7%95%d7%91%d7%94-2-54-%d7%a1/"
"bSzEL5wJA7xjnn0onF9O","","H15 סט 3 צנצנות זכוכית מכסה שחור 0.85ל D10","119.57","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a9%d7%97%d7%95%d7%a8-0-85%d7%9c-d10-2/"
"boENLqdXPVhnf74MltaX","","מעמד קומותיים עץ ערבסק מתכת זהב על בסיס ופעמון זכוכית שקוף גובה 43 קוטר 25 ס”מ","544.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%a5-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1/"
"bywhU9Jwd92Lfjb0pcnM","","אגרטל קריסטל יוקו – גובה 33 ס""מ","476.13","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%99%d7%95%d7%a7%d7%95-%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%92%d7%95%d7%91%d7%94-33-%d7%a1%d7%9e/"
"c1XFIVGmeznXIjOQiS3D","","אגרטל זכוכית קלאסי גובה 25 ס”מ","108.72","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a7%d7%9c%d7%90%d7%a1%d7%99-%d7%92%d7%95%d7%91%d7%94-25-%d7%a1%d7%9e/"
"c77DE2LOShhTun3gJ56b","","סט 6 חבקים למפיות בעיצוב פנינים זהב","150.01","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%a4%d7%a0%d7%99%d7%a0%d7%99%d7%9d-%d7%96%d7%94%d7%91-5%d7%a1%d7%9e-2/"
"cbZtGFWMh7OMq3Rswu0T","","מגש עגול עם רגל ניקל","84.8","עיצוב הבית","paldinox","https://paldinox.co.il/product/h13-d16-%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%9d-%d7%a8%d7%92%d7%9c-%d7%a0%d7%99%d7%a7%d7%9c/"
"cfa4LJf1zxBqkQ86ayu5","","מכסה לסיר X1837M זכוכית/ סיליקון/ ידית D20","50.07","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%a1%d7%99%d7%a8-x1837m-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a1%d7%99%d7%9c%d7%99%d7%a7%d7%95%d7%9f-%d7%99%d7%93%d7%99%d7%aa-d20-2/"
"dEcR5kkP6YI9mlCqNGJi","","סיר בישול שחור 32 ס""מ עם מכסה זכוכית","392.16","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%99%d7%a8-32-%d7%a1%d7%9e-8-8-%d7%9c%d7%99%d7%98%d7%a8-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-oslo-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a9-2/"
"dQLEJdJfGfRieKPEr2do","","דיקנטר DIAMOND 0.7L","391.33","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%93%d7%99%d7%a7%d7%a0%d7%98%d7%a8-diamond-0-7l-2/"
"dU9B6ZlBEz8KJl2B2SWo","","סט6 חבקים למפיות פרח טיטניום","86.98","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%a4%d7%a8%d7%97-%d7%98%d7%99%d7%98%d7%a0%d7%99%d7%95%d7%9d-2/"
"dUsLmJ8RSYBCyNbE4H1p","","סט 2 צלחות מתכת עגולות שחור","97.84","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-2-%d7%a6%d7%9c%d7%97%d7%95%d7%aa-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-30-25-%d7%a1%d7%9e/"
"eCGjP7q16ORW8XH5KmDQ","","קערת קריסטל NEPTUNE לשולחן חג","367.44","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/neptune-%d7%a7%d7%a2%d7%a8%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-29-29-%d7%a1%d7%9e-%d7%92%d7%95%d7%91%d7%94-8-5-%d7%a1%d7%9e/"
"eCswVs67ts4UypbFimzu","","סט 4 עגלות הגשה תלת-קומתיות שחור מט","847.89","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%98-%d7%92%d7%95%d7%91%d7%94-76-%d7%a1%d7%9e/"
"eCwmJEMe3BSraQVuT6yG","","מגש מתכת בגוון זהב עם ידיות","206.86","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/44-21-5-%d7%96%d7%95%d7%92-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%95%d7%a8%d7%9a-%d7%96%d7%94%d7%91/"
"ecHJyAVIic5pbH01VU9H","","מגש מרובע על רגל זהב וכסף / כדורים מתכת 25/23 ס”מ גובה 11 ס”מ","258.72","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%96%d7%94%d7%91-%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%93%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%aa%d7%9b%d7%aa-25-23/"
"eg8VKlh2Kzl2j5goF66Y","","מגש מלבני זכוכית אמבר בעיצוב Ella","84.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/ella-amber-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-39-13-5-%d7%a1%d7%9e/"
"eryYHznstyzoRszdVscF","","סט 3 נרות ריחניים כדוריים – שחור, שנהב וכתום","215.23","עיצוב הבית","paldinox","https://paldinox.co.il/product/d12-%d7%a1%d7%98-3-%d7%a0%d7%a8-%d7%a8%d7%99%d7%97%d7%a0%d7%99-%d7%9b%d7%93%d7%95%d7%a8%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%a9%d7%a0%d7%94%d7%91-%d7%9b%d7%aa%d7%95%d7%9d-%d7%93%d7%95%d7%9e%d7%93%d7%9e/"
"eu4WgGiIPr6VZd8SpzuX","X3052","פמוט 5 קנים בסיס משושה – כסף מבריק","215.23","עיצוב הבית","paldinox","https://paldinox.co.il/product/h23-%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%a9%d7%95%d7%a9%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%a7%d7%94/"
"f13OMdZyDuPHrFfGI9sW","","מחבת 28 ס”מ שחור OSLO ציפוי שיש 4 שכבות יציקת אלו. קוצ’ינה מיה","195.96","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%97%d7%91%d7%aa-28-%d7%a1%d7%9e-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-oslo-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a9%d7%99%d7%a9-4-%d7%a9%d7%9b/"
"f74f9LiXYabB78pty8L9","","מגש מרובע ערבסק זהב אלומיניום 31/31 גובה 5 ס”מ","195.96","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%96%d7%94%d7%91-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-31-31-%d7%92%d7%95%d7%91%d7%94-5-%d7%a1/"
"f8L2G5Kxdk7L2U7MAaNF","","h15 עציץ מתכת עגול אפור קוטר 19סמ","163.26","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%a2%d7%a6%d7%99%d7%a5-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c-%d7%90%d7%a4%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-19%d7%a1%d7%9e-2/"
